2024-02-20 02:51, failed, 0.464127
2024-02-20 02:58, failed, 0.244500
2024-02-20 03:13, failed, 0.331110
2024-02-20 03:24, failed, 0.255764
2024-02-20 03:31, failed, 0.370558
2024-02-20 03:38, failed, 0.225930
2024-02-20 03:45, failed, 0.076848
2024-02-20 03:53, failed, 0.097108
2024-02-20 03:59, failed, 0.113441
2024-02-20 04:19, failed, 0.637920
2024-02-20 04:32, failed, 0.588339
2024-02-20 04:39, failed, 0.228717
2024-02-20 04:46, failed, 0.290467
2024-02-20 04:53, failed, 0.092853
2024-02-20 05:00, failed, 0.323550
2024-02-20 05:16, failed, 0.593243
2024-02-20 05:29, failed, 0.224154
2024-02-20 05:36, failed, 0.133598
2024-02-20 05:43, failed, 0.007730
2024-02-20 05:50, failed, 0.239472
2024-02-20 05:57, failed, 0.584923
2024-02-20 06:13, failed, 0.084913
2024-02-20 06:28, failed, 0.286270
2024-02-20 06:35, failed, 0.007641
2024-02-20 06:42, failed, 0.036337
2024-02-20 06:49, failed, 0.340302
2024-02-20 06:56, failed, 0.173653
2024-02-20 07:09, failed, 0.137581
2024-02-20 07:21, failed, 0.306387
2024-02-20 07:27, failed, 0.093196
2024-02-20 07:36, failed, 0.363750
2024-02-20 07:43, failed, 0.314299
2024-02-20 07:50, failed, 0.221930
2024-02-20 07:57, failed, 0.448968
2024-02-20 08:13, failed, 0.416112
2024-02-20 08:26, failed, 0.064890
2024-02-20 08:34, failed, 0.104740
2024-02-20 08:41, failed, 0.044226
2024-02-20 08:48, failed, 0.208815
2024-02-20 08:54, failed, 0.367311
2024-02-20 09:07, failed, 0.435992
2024-02-20 09:20, failed, 0.330639
2024-02-20 09:26, failed, 0.342131
2024-02-20 09:34, failed, 0.104440
2024-02-20 09:41, failed, 0.140698
2024-02-20 09:48, failed, 0.431346
2024-02-20 09:55, failed, 0.260131
2024-02-20 10:07, failed, 0.070470
2024-02-20 10:24, failed, 0.287326
2024-02-20 10:31, failed, 0.062345
2024-02-20 10:38, failed, 0.106688
2024-02-20 10:45, failed, 0.007719
2024-02-20 10:52, failed, 0.353473
2024-02-20 10:59, failed, 0.164220
2024-02-20 11:12, failed, 0.572993
2024-02-20 11:20, failed, 0.007737
2024-02-20 11:26, failed, 0.240290
2024-02-20 11:34, failed, 0.090837
2024-02-20 11:41, failed, 0.295435
2024-02-20 11:48, failed, 0.193563
2024-02-20 11:55, failed, 0.011948
2024-02-20 12:12, failed, 0.066698
2024-02-20 12:37, failed, 0.102594
2024-02-20 12:50, failed, 0.460809
2024-02-20 12:58, failed, 0.093216
2024-02-20 13:15, failed, 0.171528
2024-02-20 13:26, failed, 0.305973
2024-02-20 13:33, failed, 0.007713
2024-02-20 13:40, failed, 0.298419
2024-02-20 13:47, failed, 0.259124
2024-02-20 13:54, failed, 0.237726
2024-02-20 14:00, failed, 0.006673
2024-02-20 14:15, failed, 0.007716
2024-02-20 14:27, failed, 0.370629
2024-02-20 14:34, failed, 0.180291
2024-02-20 14:41, failed, 0.048174
2024-02-20 14:48, failed, 0.459455
2024-02-20 14:55, failed, 0.233976
2024-02-20 15:07, failed, 0.229368
2024-02-20 15:19, failed, 0.215726
2024-02-20 15:26, failed, 0.213890
2024-02-20 15:33, failed, 0.353703
2024-02-20 15:40, failed, 0.080645
2024-02-20 15:47, failed, 0.306900
2024-02-20 15:54, failed, 0.192900
2024-02-20 16:07, failed, 0.251217
2024-02-20 16:26, failed, 0.053487
2024-02-20 16:35, failed, 0.185484
2024-02-20 16:42, failed, 0.376275
2024-02-20 16:50, failed, 0.092823
2024-02-20 16:56, failed, 0.257324
2024-02-20 17:09, failed, 0.097012
2024-02-20 17:22, failed, 0.288236
2024-02-20 17:29, failed, 0.107541
2024-02-20 17:36, failed, 0.332949
2024-02-20 17:43, failed, 0.369187
2024-02-20 17:50, failed, 0.093827
2024-02-20 17:57, failed, 0.359726
2024-02-20 18:15, failed, 0.451620
2024-02-20 18:29, failed, 0.090955
2024-02-20 18:37, failed, 0.522338
2024-02-20 18:44, failed, 0.006699
2024-02-20 18:51, failed, 0.302539
2024-02-20 18:58, failed, 0.008765
2024-02-20 19:09, failed, 0.317089
2024-02-20 19:16, failed, 0.345746
2024-02-20 19:23, failed, 0.068030
2024-02-20 19:30, failed, 0.180265
2024-02-20 19:37, failed, 0.285196
2024-02-20 19:44, failed, 0.227052
2024-02-20 19:51, failed, 0.214440
2024-02-20 19:58, failed, 0.291805
2024-02-20 20:13, failed, 0.048468
2024-02-20 20:24, failed, 0.078056
2024-02-20 20:31, failed, 0.354830
2024-02-20 20:39, failed, 0.032770
2024-02-20 20:45, failed, 0.095747
2024-02-20 20:52, failed, 0.298598
2024-02-20 20:59, failed, 0.285413
2024-02-20 21:13, failed, 0.395072
2024-02-20 21:20, failed, 0.280167
2024-02-20 21:27, failed, 0.081157
2024-02-20 21:34, failed, 0.088883
2024-02-20 21:41, failed, 0.244547
2024-02-20 21:48, failed, 0.006690
2024-02-20 21:55, failed, 0.315847
2024-02-20 22:07, failed, 0.293664
2024-02-20 22:22, failed, 0.281324
2024-02-20 22:29, failed, 0.704395
2024-02-20 22:37, failed, 0.007652
2024-02-20 22:43, failed, 0.058444
2024-02-20 22:50, failed, 0.093128
2024-02-20 22:57, failed, 0.277968
2024-02-20 23:10, failed, 0.367061
2024-02-20 23:21, failed, 0.144356
2024-02-20 23:28, failed, 0.402992
2024-02-20 23:35, failed, 0.090029
2024-02-20 23:42, failed, 0.156763
2024-02-20 23:49, failed, 0.113415
2024-02-20 23:56, failed, 0.238409
2024-02-21 00:41, failed, 0.346415
2024-02-21 01:35, failed, 0.093366
2024-02-21 02:05, failed, 0.101198
2024-02-21 02:24, failed, 0.476878
2024-02-21 02:31, failed, 0.109030
2024-02-21 02:38, failed, 0.677779
2024-02-21 02:45, failed, 0.026108
2024-02-21 02:52, failed, 0.082547
2024-02-21 02:59, failed, 0.390861
2024-02-21 03:14, failed, 0.366651
2024-02-21 03:23, failed, 0.514475
2024-02-21 03:30, failed, 0.254892
2024-02-21 03:38, failed, 0.377833
2024-02-21 03:45, failed, 0.337118
2024-02-21 03:52, failed, 1.181242
2024-02-21 03:58, failed, 0.363993
2024-02-21 04:15, failed, 0.062593
2024-02-21 04:27, failed, 0.007719
2024-02-21 04:34, failed, 0.239351
2024-02-21 04:41, failed, 0.178194
2024-02-21 04:48, failed, 0.009814
2024-02-21 04:55, failed, 0.226580
2024-02-21 05:07, failed, 0.107384
2024-02-21 05:23, failed, 0.448911
2024-02-21 05:30, failed, 0.309205
2024-02-21 05:37, failed, 0.118753
2024-02-21 05:44, failed, 0.006660
2024-02-21 05:51, failed, 0.109496
2024-02-21 05:58, failed, 0.335764
2024-02-21 06:17, failed, 0.133356
2024-02-21 06:29, failed, 0.185707
